Each row is a particle. Each column is a Frame
14769.937500,13713.031250,12653.125000,11608.062500,10553.187500,9495.031250,8436.937500,7388.000000,6330.000000,5276.000000,4222.000000,3158.000000,2110.000000,1056.000000,0.000000,1055.000000,2103.000000,3161.000000,4220.062500,5266.000000,6321.875000,7378.000000,8436.906250,9491.875000,10553.906250,11610.937500,12663.093750,13718.093750,14770.218750,15830.437500
14768.468750,13712.625000,12666.750000,11602.718750,10546.843750,9493.625000,8436.625000,7384.906250,6323.000000,5267.062500,4219.062500,3162.062500,2106.000000,1059.000000,0.000000,1055.000000,2106.937500,3155.906250,4212.906250,5265.000000,6322.937500,7386.031250,8434.812500,9492.937500,10546.812500,11604.750000,12660.812500,13714.843750,14771.750000,15823.000000
14774.406250,13710.375000,12654.531250,11601.500000,10550.562500,9490.312500,8438.406250,7384.906250,6317.937500,5262.000000,4214.000000,3163.062500,2111.000000,1052.000000,0.000000,1053.000000,2105.937500,3160.906250,4214.906250,5272.000000,6327.000000,7380.843750,8432.593750,9490.812500,10548.843750,11600.812500,12658.656250,13711.468750,14764.500000,15822.750000
14766.968750,13709.875000,12656.000000,11603.000000,10548.937500,9491.875000,8439.875000,7386.656250,6321.718750,5265.750000,4216.843750,3157.937500,2106.937500,1053.000000,0.000000,1050.812500,2104.593750,3159.468750,4218.281250,5267.218750,6323.062500,7381.343750,8439.250000,9494.156250,10548.031250,11609.593750,12655.500000,13716.156250,14768.156250,15823.093750
14759.968750,13715.062500,12655.187500,11600.187500,10550.281250,9493.187500,8435.218750,7379.750000,6326.937500,5272.843750,4212.906250,3159.000000,2109.000000,1053.000000,0.000000,1053.875000,2108.781250,3164.625000,4216.250000,5268.093750,6320.062500,7377.531250,8435.375000,9487.406250,10552.343750,11607.187500,12666.000000,13716.625000,14770.468750,15823.531250
14768.031250,13711.125000,12659.218750,11602.187500,10545.312500,9489.500000,8437.687500,7378.656250,6325.000000,5265.000000,4214.937500,3159.000000,2105.000000,1062.000000,0.000000,1052.000000,2109.781250,3161.687500,4217.468750,5270.375000,6318.125000,7379.843750,8441.593750,9488.687500,10545.625000,11598.406250,12658.375000,13718.187500,14764.062500,15816.937500
14763.625000,13710.718750,12652.937500,11599.062500,10543.375000,9494.718750,8440.156250,7382.906250,6323.375000,5265.500000,4216.562500,3161.718750,2106.843750,1055.937500,0.000000,1048.687500,2105.281250,3160.687500,4212.031250,5267.687500,6325.093750,7379.093750,8432.937500,9490.625000,10540.062500,11598.812500,12649.375000,13702.968750,14761.531250,15819.156250
14766.312500,13711.531250,12652.781250,11604.937500,10546.218750,9492.312500,8439.718750,7379.437500,6320.875000,5269.343750,4222.468750,3160.531250,2108.781250,1048.906250,0.000000,1056.781250,2097.281250,3159.687500,4215.250000,5263.937500,6321.375000,7374.875000,8435.531250,9486.250000,10542.843750,11595.500000,12659.281250,13699.906250,14762.593750,15818.125000
29537.500000,27422.625000,25318.562500,23205.218750,21093.156250,18979.937500,16875.031250,14767.718750,12663.906250,10545.937500,8439.000000,6330.000000,4215.000000,2107.000000,0.000000,2105.000000,4215.875000,6325.875000,8435.000000,10547.500000,12658.281250,14765.718750,16872.031250,18984.343750,21100.281250,23210.343750,25327.625000,27428.656250,29545.375000,31652.781250
29535.781250,27421.937500,25315.843750,23202.562500,21098.718750,18984.500000,16873.562500,14762.500000,12653.875000,10542.781250,8430.812500,6324.875000,4217.812500,2104.000000,0.000000,2107.000000,4218.812500,6320.562500,8437.218750,10543.937500,12653.562500,14764.343750,16879.500000,18991.812500,21097.500000,23211.406250,25322.625000,27435.718750,29539.562500,31648.000000
29533.406250,27434.343750,25314.468750,23201.187500,21091.437500,18987.843750,16875.062500,14760.312500,12660.531250,10542.500000,8432.531250,6320.718750,4219.656250,2105.000000,0.000000,2104.718750,4215.093750,6325.312500,8440.812500,10537.218750,12652.375000,14764.125000,16869.562500,18985.468750,21092.187500,23203.406250,25317.187500,27420.375000,29536.093750,31637.875000
29530.718750,27419.718750,25314.125000,23198.093750,21087.406250,18977.906250,16869.468750,14764.187500,12649.656250,10544.093750,8432.281250,6325.031250,4220.156250,2105.812500,0.000000,2110.562500,4214.781250,6320.906250,8426.687500,10541.000000,12654.781250,14770.937500,16873.000000,18987.875000,21094.625000,23205.968750,25315.218750,27424.156250,29533.625000,31647.156250
29523.843750,27414.250000,25305.125000,23198.812500,21078.562500,18973.000000,16870.312500,14750.500000,12645.062500,10534.312500,8429.406250,6321.250000,4216.062500,2109.468750,0.000000,2106.531250,4205.843750,6317.500000,8430.250000,10537.937500,12646.562500,14761.250000,16872.312500,18977.781250,21095.375000,23198.218750,25314.187500,27420.781250,29519.843750,31637.843750
19924.343750,18650.187500,17358.843750,16041.562500,14718.093750,13348.125000,11964.968750,9046.750000,7816.250000,6558.312500,5293.062500,3996.218750,2692.781250,1353.625000,0.000000,1418.937500,2857.937500,4330.093750,5819.000000,7333.187500,8872.218750,8956.906250,12043.562500,11704.187500,13101.593750,14518.562500,15962.281250,17428.250000,18919.031250,20435.875000
19303.406250,17780.062500,16282.500000,14807.187500,13361.468750,11926.375000,10521.000000,10658.843750,9061.875000,7488.625000,5944.156250,4417.968750,2924.156250,1444.781250,0.000000,1388.937500,2759.031250,4102.187500,5426.312500,6731.906250,8012.000000,10842.656250,10527.593750,13721.875000,15119.375000,16494.343750,17843.062500,19170.250000,20474.156250,21751.906250
92325.250000,85721.625000,79117.687500,72522.968750,65923.968750,59330.875000,52729.593750,46126.000000,39546.531250,32957.468750,26369.062500,19774.250000,13183.593750,6592.656250,0.000000,6597.312500,13188.437500,19794.750000,26381.062500,32984.531250,39575.656250,46148.562500,52763.250000,59352.437500,65955.000000,72559.593750,79164.218750,85770.656250,92374.281250,98976.375000
96845.281250,89928.843750,83005.906250,76079.531250,69176.062500,62239.343750,55326.625000,48375.843750,41472.250000,34559.906250,27650.250000,20733.406250,13826.718750,6907.875000,0.000000,6912.375000,13827.843750,20747.531250,27664.156250,34581.500000,41488.218750,48371.250000,55320.031250,62211.250000,69148.187500,76067.218750,82993.906250,89913.031250,96841.187500,103762.000000
63879.031250,59319.250000,54747.531250,50184.562500,45618.750000,41050.343750,36482.812500,31961.125000,27390.750000,22825.906250,18262.281250,13687.656250,9126.968750,4560.812500,0.000000,4563.625000,9122.937500,13690.718750,18251.968750,22818.031250,27378.937500,31957.875000,36492.281250,41091.656250,45656.718750,50219.843750,54791.437500,59353.531250,63922.968750,68483.656250
75205.656250,69825.156250,64450.812500,59074.312500,53703.875000,48318.531250,42950.593750,37606.093750,32232.187500,26856.312500,21487.562500,16112.968750,10748.968750,5373.500000,0.000000,5370.437500,10747.031250,16106.187500,21478.250000,26845.718750,32213.218750,37612.718750,42936.156250,48357.125000,53721.468750,59106.406250,64476.500000,69853.812500,75220.843750,80602.750000
82893.718750,76963.812500,71047.000000,65117.062500,59184.343750,53264.281250,47333.656250,41426.187500,35518.531250,29605.000000,23681.968750,17753.750000,11838.093750,5921.218750,0.000000,5918.531250,11842.687500,17775.875000,23686.468750,29616.000000,35525.687500,41464.718750,47351.218750,53310.312500,59242.750000,65175.468750,71100.625000,77027.375000,82953.625000,88878.031250
