X Gaussian Pos,Y Gaussian Pos, PSF, Quality of Fit,x Centroid, y Centroid,Eccentricity, Length ,x Vector of major axis,Y Vector of major axis, Count,X Max Pos, Y Max Pos
21.758440,38.695295,0.000000,5.000000,1.000000,0.000000,32.000000,19.000000,29.000000,2.500000,16.000000,28.500000,21.000000,28.500000,16.000000,21.000000,26.000000,31.000000,340282346638528859811704183484516925440.000000
45.751696,37.479839,0.000000,5.000000,1.000000,0.000000,32.000000,43.000000,29.000000,2.500000,40.000000,28.500000,45.000000,28.500000,40.000000,45.000000,26.000000,31.000000,340282346638528859811704183484516925440.000000
69.744952,36.264383,0.000000,5.000000,1.000000,0.000000,32.000000,67.000000,29.000000,2.500000,64.000000,28.500000,69.000000,28.500000,64.000000,69.000000,26.000000,31.000000,340282346638528859811704183484516925440.000000
93.738208,35.048927,0.000000,5.000000,1.000000,0.000000,32.000000,91.000000,29.000000,2.500000,88.000000,28.500000,93.000000,28.500000,88.000000,93.000000,26.000000,31.000000,340282346638528859811704183484516925440.000000
117.731465,33.833471,0.000000,5.000000,1.000000,0.000000,32.000000,115.000000,29.000000,2.500000,112.000000,28.500000,117.000000,28.500000,112.000000,117.000000,26.000000,31.000000,340282346638528859811704183484516925440.000000
141.724720,32.618015,0.000000,5.000000,1.000000,0.000000,32.000000,139.000000,29.000000,2.500000,136.000000,28.500000,141.000000,28.500000,136.000000,141.000000,26.000000,31.000000,340282346638528859811704183484516925440.000000
165.717976,31.402559,0.000000,5.000000,1.000000,0.000000,32.000000,163.000000,29.000000,2.500000,160.000000,28.500000,165.000000,28.500000,160.000000,165.000000,26.000000,31.000000,340282346638528859811704183484516925440.000000
189.711232,30.187103,0.000000,5.000000,1.000000,0.000000,32.000000,187.000000,29.000000,2.500000,184.000000,28.500000,189.000000,28.500000,184.000000,189.000000,26.000000,31.000000,340282346638528859811704183484516925440.000000
22.850894,58.761573,0.068109,6.363961,0.707107,0.707107,33.000000,19.000000,49.000000,2.828488,16.500000,46.500000,21.000000,51.000000,16.000000,21.000000,46.000000,51.000000,340282346638528859811704183484516925440.000000
47.347547,57.485318,0.125593,6.404833,0.986946,-0.161053,37.000000,43.000000,49.000000,2.842529,39.847935,49.068134,46.169159,48.036617,40.000000,46.000000,46.000000,51.000000,340282346638528859811704183484516925440.000000
71.951041,56.382950,0.181062,7.039857,0.998853,0.047889,38.000000,68.000000,49.000000,2.744133,64.023552,48.508705,71.055336,48.845837,64.000000,71.000000,46.000000,51.000000,340282346638528859811704183484516925440.000000
96.414314,55.050167,0.310593,8.173070,0.993769,0.111459,44.000000,92.000000,49.000000,2.779792,87.986214,48.122890,96.108360,49.033848,88.000000,96.000000,46.000000,51.000000,340282346638528859811704183484516925440.000000
120.991290,53.763156,0.385051,9.071497,0.999231,0.039209,51.000000,115.000000,49.000000,2.635746,111.985786,48.362270,121.050308,48.717949,112.000000,121.000000,46.000000,51.000000,340282346638528859811704183484516925440.000000
190.724112,50.181483,0.000000,5.000000,1.000000,0.000000,32.000000,187.000000,49.000000,2.500000,184.000000,48.500000,189.000000,48.500000,184.000000,189.000000,46.000000,51.000000,340282346638528859811704183484516925440.000000
198.222005,49.801653,0.160953,4.000000,1.000000,0.000000,26.000000,194.000000,49.000000,2.500000,192.000000,48.500000,196.000000,48.500000,192.000000,196.000000,46.000000,51.000000,340282346638528859811704183484516925440.000000
148.895986,72.407900,0.028193,9.486656,0.322008,-0.946737,73.000000,144.000000,69.000000,4.587883,142.120316,73.040924,145.175095,64.059555,139.000000,148.000000,64.000000,73.000000,340282346638528859811704183484516925440.000000
173.929862,71.175729,0.012110,9.602875,0.981191,-0.193039,82.000000,169.000000,69.000000,4.835962,163.908875,69.536804,173.331131,67.683083,164.000000,173.000000,64.000000,73.000000,340282346638528859811704183484516925440.000000
73.932193,76.339749,0.062309,7.163011,0.098539,0.995133,46.000000,69.000000,69.000000,3.664553,68.283447,64.971931,68.989288,72.100082,65.000000,72.000000,65.000000,72.000000,340282346638528859811704183484516925440.000000
98.868160,74.980661,0.054095,7.071069,0.707107,-0.707107,50.000000,94.000000,69.000000,3.676754,91.099998,71.099998,96.099998,66.099998,90.000000,97.000000,65.000000,72.000000,340282346638528859811704183484516925440.000000
123.932004,73.674526,0.034682,7.995094,0.797103,0.603843,55.000000,119.000000,69.000000,4.052731,115.586555,66.225716,121.959473,71.053497,115.000000,122.000000,65.000000,72.000000,340282346638528859811704183484516925440.000000
23.881349,78.856005,0.097001,6.260990,0.447214,0.894427,34.000000,19.000000,69.000000,2.906867,17.200001,65.900002,20.000002,71.500000,16.000000,21.000000,66.000000,72.000000,340282346638528859811704183484516925440.000000
49.068559,77.728933,0.048651,6.695644,0.391671,-0.920105,40.000000,44.000000,69.000000,3.267824,42.511909,71.792229,45.134396,65.631531,41.000000,47.000000,66.000000,72.000000,340282346638528859811704183484516925440.000000
197.397751,90.060075,0.095053,8.038576,0.999798,-0.020096,56.000000,191.000000,89.000000,3.648424,186.994141,88.708389,195.031097,88.546844,187.000000,195.000000,85.000000,92.000000,340282346638528859811704183484516925440.000000
162.952439,92.341951,0.294504,9.033150,0.999851,0.017244,56.000000,157.000000,89.000000,3.183606,151.998611,89.080307,161.030426,89.236076,152.000000,161.000000,86.000000,92.000000,340282346638528859811704183484516925440.000000
